   Crop          1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57
   #  NAME      WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    CSTS    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT    EXTC
   61 ONIO      30    1.25      29       7     1.5     0.6   15.01   50.95       2      10       3   0.007    0.85      35     1.2     0.7  660.41  0.0206  0.0032  0.0169    0.75     0.6 205.254     500  405.72    0.91    0.04   0.022    0.02   0.004   0.002  0.0019    0.03    0.03    0.03   1.266   0.633   0.729       5    5.01   15.95      10       1    4.75     0.4     0.6     100    10.2    50.9    0.12     1.7    0.01     0.1       0       0       0       0   ONIONS                     
   62 SGBT      31       2      22       4       5     0.8    5.01   50.95       1       1       3   0.007    0.85     200     1.2       2  660.35   0.013   0.002   0.026     0.3     0.6   1.156     110      35   0.836   0.055    0.02   0.012   0.006   0.002   0.002     0.1    0.04   0.024   1.138   0.603   0.332       4    5.01   15.95      10       1    4.75     0.4     0.6       0     1.5    10.9   0.059       7    0.01     0.1       0       0       0       0   SUGARBEETS                 
   63 GRBN      25     0.1      27      10     1.5     0.9   10.05   80.95       1       1       3    0.01    0.85      35     0.6     1.1  660.34  0.0299  0.0039  0.0215     0.1     0.6   2.957     120       5     0.9    0.05    0.03    0.02   0.006  0.0035  0.0025    0.02    0.02    0.02   1.266   0.633   0.729       1    5.01   15.95       5       1    4.75     0.4     0.2     100    10.2    50.9    0.19       1    0.01     0.1       0       0       0       0   GREEN_BEANS                
   64 LIMA      25     0.3      27      10     2.5     0.9   10.05   80.95     0.1     0.1       3    0.01    0.85      35     0.6     1.5  660.34  0.0366  0.0046  0.0157    0.22     0.6   2.957     120       5     0.7   0.055   0.035   0.025   0.005   0.003  0.0025    0.02    0.02    0.02   1.266   0.633   0.729       1    5.01   15.95       5       1    4.75     0.4     0.2     100    10.2    50.9    0.19       1    0.01     0.1       0       0       0       0   LIMA_BEANS                 
   65 PEAS      25     0.3      27      10     2.5     0.6   10.05   80.95       1       1       3    0.01    0.85      35     0.6     1.1  660.34   0.041  0.0051   0.018    0.22     0.6   0.896     120       5    0.79    0.06    0.04    0.03   0.003   0.002  0.0015   0.014   0.013   0.012   1.266   0.633   0.729       1    5.01    15.1       5       1    4.75     0.4     0.2     100    10.2    50.9     0.1     2.5    0.01     0.1       0       0       0       0   PEAS                       
   66 CUCM      30    0.27      32      16     1.5     0.6   15.05   50.95       1       1       2   0.007    0.85      90     0.8     1.1  660.41  0.0218  0.0043  0.0377    0.24     0.6  311.22     120       5    0.96    0.04    0.02   0.015  0.0053  0.0025  0.0012    0.03    0.03    0.03   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     4.4     7.9    0.19       1    0.01     0.1       0       0       0       0   CUCUMBERS                  
   67 EGGP      30    0.59      35      18       3     0.6   15.05   50.95     0.1     0.1       2   0.007    0.85      90     0.8     1.1  660.41  0.0218  0.0041  0.0271    0.29     0.6 197.369     120       5    0.92    0.04    0.02   0.015  0.0053   0.002  0.0012    0.02    0.02    0.02   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     5.2    25.9    0.19       1    0.01     0.1       0       0       0       0   EGGPLANT                   
   68 CANT      30     0.5      32      16       3     0.6   15.05   50.95       1       1       2   0.007    0.85      90     0.9     1.3  660.41  0.0138  0.0017  0.0302    0.25     0.6  89.611 535.815       5     0.9    0.03   0.015    0.01  0.0053   0.002  0.0012    0.02    0.02    0.02   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     4.4     7.9    0.19       1    0.01     0.1       0       0       0       0   CANTALOUPE                 
   69 HMEL      30    0.55      35      16       4     0.6   15.05   50.95       1       1       2   0.007    0.85      90     0.8     1.1  660.41  0.0072   0.001  0.0262    0.28     0.6   0.403  564.48       5     0.9    0.02    0.01   0.008  0.0026   0.002  0.0017    0.02    0.02    0.02   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     4.4     7.9    0.19       1    0.01     0.1       0       0       0       0   HONEYDEW_MELON             
   70 WMEL      30     0.5      35      18     1.5     0.6   15.05   50.95       1       1       2   0.007    0.85      90     0.8     1.1  660.41  0.0117  0.0011  0.0137    0.25     0.6 493.982     220       5    0.92   0.025   0.015    0.01  0.0053  0.0025  0.0012    0.01    0.01    0.01   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     4.4     7.9    0.19       1    0.01     0.1       0       0       0       0   WATERMELON                 
   71 PEPR      30     0.6      27      18       5     0.6   15.05   50.95     0.1     0.1       2   0.007    0.85      90     0.8     1.1  660.41  0.0188   0.003   0.027     0.3     0.6 1481.95    1100       5    0.93    0.03    0.02   0.015  0.0053   0.002  0.0012    0.02    0.02    0.02   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     5.2    25.9    0.19       1    0.01     0.1       0       0       0       0   PEPPERS                    
   72 STRW      30    0.45      32      10       3     0.6   15.05   50.95       1       1       2   0.007    0.85      90     0.8     0.7  660.39  0.0116  0.0023   0.021    0.22     0.6  32.103     120       5    0.92  0.0663  0.0255  0.0148  0.0053   0.002  0.0012    0.02    0.02    0.02    3.39    3.39    1.61       6    5.15   15.95       8     0.5    4.75     0.4     0.2     100     5.2    25.9    0.19       1    0.01     0.1       0       0       0       0   STRAWBERRIES               
   73 TOMA      30    0.33      27      10       3    0.95   15.05   50.95     0.1     0.1       2   0.007    0.85       1     0.8     1.5  660.41  0.0235  0.0038  0.0342    0.17     0.6     220     120       5    0.94  0.0663    0.03   0.025  0.0053  0.0035  0.0025   0.053   0.045    0.04   1.138   0.603   0.332       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     4.4     7.9    0.19       1    0.01     0.1       0       0       0       0   TOMATOES                   
   74 SPOT      32    0.95      29      14       5     0.6   15.05   50.95       1       1       3    0.01    0.85     200     0.8       2   660.2  0.0097   0.001  0.0075     0.6     0.6   0.314     120       5    0.73  0.0532    0.02   0.011  0.0078  0.0033  0.0015    0.05    0.05    0.05   1.138   0.603   0.332       4    5.15   15.95       3     0.5    4.75     0.4     0.6     100     4.4     7.9       0       0    0.01     0.1       0       0       0       0   SWEET_POTATOES             
   75 SCRN      39    0.55      35       8       3     0.5   15.01   50.95     0.5     0.5       3   0.007    0.85      20     2.5       2  660.45  0.0214  0.0037  0.0112    0.28     0.6   9.118     100       5    0.76   0.047  0.0177  0.0138  0.0048  0.0018  0.0014   0.016   0.013   0.011   0.433   0.433   0.213       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100    4.47    7.77    0.12     1.7    0.01     0.1       0       0       0       0   SWEET_CORN                 
   76 TOBC      39    0.55      25       8       8     0.7   15.05   50.95       1       1       3   0.007    0.85      20     2.5       2  660.53   0.014   0.002       0    0.54     0.6   5.623 4123.35       5    0.15   0.047  0.0177  0.0138  0.0048  0.0018  0.0014    0.02    0.02    0.02   0.433   0.433   0.213       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100    4.47    7.77    0.12     1.7    0.01     0.1       0       0       0       0   TOBACCO                    
   77 SUGC      48     0.9      30    12.7       9    0.85   15.15   75.95     0.5     0.1       3  0.0074    0.85     500     3.3       2  660.29  0.0069  0.0017  0.0159    0.75     0.6   0.224     400       5    0.77    0.01   0.004  0.0025  0.0075   0.003  0.0019    0.01   0.004   0.002    3.39    3.39    3.39       6    5.15   15.95       8     0.5     4.8     0.4     0.2     100     5.5    10.9    0.06     1.7    0.01     0.1       0       0       0       0   SUGARCANE                  
   78 FESC      30    0.02      15       0       5     0.8   15.01   50.95       1       1       2   0.007    0.85      90     1.2       2  660.41   0.015   0.002   0.016    0.01     0.6   2.007     120       5     0.1    0.04   0.021   0.012  0.0099  0.0039  0.0022   0.023   0.019   0.016    3.39    3.39    3.39       6    5.01    15.1       8     0.5    4.75     0.4     0.2     100    22.5   40.71    0.05     3.9    0.01     0.1       0       0       0       0   FESCUE                     
   79 PMIL      35    0.25      30      10     2.5    0.85   15.01   50.95       1       1       4   0.012    0.85       5     2.5       2   660.4  0.0189  0.0049  0.0037    0.13     0.6   0.448 178.238       5     0.1   0.044    0.02    0.01   0.006  0.0022  0.0012   0.028   0.023    0.02   0.657   0.657    0.32       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100    5.43   15.79    0.12     1.7    0.01     0.1       0       0       0       0   PEARL_MILLET               
   80 PINE      16    0.05      20       2       6    0.99    10.2   40.95     0.1     0.1       1   0.007    0.85      80      20     2.5  660.22  0.0015  0.0003   0.002    0.05     0.6   6.721    1000       5    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       7    5.15   15.95       3     0.5    4.75     0.4     0.2     100 1000.95   100.1    0.05       1    0.01     0.1       0       0       0       0   PINE_TREES                 
   81 MESQ      10    0.05      30      10    1.35    0.99    5.05    50.8       1       1       5   0.007    0.85      80       6     3.5  660.14  0.0015  0.0003   0.002    0.05     0.6   6.721    1000       5    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39      10    5.15   15.95       8       1    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0    0.05       0       0   MESQUITE_TREES             
   82 APPL      15     0.1      22       6       4    0.99   10.15   50.75       1       1       5   0.007    0.85      80     3.5       1   660.2  0.0019  0.0004  0.0072    0.05     0.6   6.721    1000       5    0.84   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.008   0.008   0.008    3.39    3.39    3.39       8    5.15   15.95       3     0.5    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0    0.05       0       0   APPLE_TREES                
   83 CABB      19     0.8      24       4       3       1   25.23   40.86     0.1     0.1       3    0.01    0.85      35   0.457   1.999  660.26  0.0259  0.0031  0.0329     0.8     0.6  77.805     420       5    0.93    0.07    0.03    0.02   0.006  0.0035   0.002    0.04    0.04    0.04   1.266   0.633   0.729       5    5.01   15.95       5       1    4.75     0.4     0.2     100    10.2    50.9    0.12     1.7    0.01     0.1       0       0       0       0   CABBAGE                    
   84 CANL      30     0.5      32      16       3     0.6   15.05   50.95       1       1       2   0.007    0.85      90     0.9     1.3  660.41  0.0138  0.0017  0.0302    0.25     0.6  89.611 535.815       5     0.9    0.03   0.015    0.01  0.0053   0.002  0.0012    0.02    0.02    0.02   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     4.4     7.9    0.19       1    0.01     0.1       0       0       0       0   CANTALOUPE                 
   86 OVAL      30    1.25      29       7     1.5     0.6   15.01   50.95       2      10       3   0.007    0.85      35     1.2   1.999  660.41  0.0206  0.0032  0.0169    0.75     0.6 205.254     500  405.72    0.91    0.04   0.022    0.02   0.004   0.002  0.0019    0.03    0.03    0.03   1.266   0.633   0.729       5    5.01   15.95      10       1    4.75     0.4     0.8     100    10.2    50.9    0.12     1.7    0.01     0.1       0       0       0       0   ONIONS                     
   87 REDC      30     0.6      27      18       5     0.6   15.05   50.95     0.1     0.1       2   0.007    0.85      90     0.8     1.1  660.41  0.0188   0.003   0.027     0.3     0.6 1481.95    1700       5    0.93    0.03    0.02   0.015  0.0053   0.002  0.0012    0.02    0.02    0.02   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     5.2    25.9    0.19       1    0.01     0.1       0       0       0       0   PEPPERS                    
   88 LETS      30    1.25      29       7     1.5     0.6   15.01   50.95       2      10       3   0.007    0.85      35     1.2     1.5  660.41  0.0206  0.0032  0.0169    0.75     0.6 205.254     500  405.72    0.91    0.04   0.022    0.02   0.004   0.002  0.0019    0.03    0.03    0.03   1.266   0.633   0.729       5    5.01   15.95      10       1    4.75     0.4     0.6     100    10.2    50.9    0.12     1.7    0.01     0.1       0       0       0       0   ONIONS                     
   90 POPL      40    0.05      30      10       5    0.99    5.05   40.95       1       1       5   0.007    0.85      80     7.5     3.5  660.41  0.0015  0.0003   0.002    0.05     0.6   6.721    1000       5    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8    5.15   15.95       8       1    4.75     0.4     0.2     100   68.99   20.35    0.05       1    0.01     0.1       0    0.05       0       0   POPLAR_TREES               
   91 BLOC      40    0.05      30      10       7    0.99     2.5   10.95       1       1       5   0.007    0.85      80       6     3.5  660.34  0.0015  0.0003   0.002    0.05     0.6   6.721    1000       5    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8    5.15   15.95       8       1    4.75     0.4     0.2     100  120.88   20.13    0.05       1    0.01     0.1       0    0.05       0       0   BLACK_LOCUST_TREES         
   92 SWCH      45    0.02      25      12      12     0.4    8.09    30.7     0.2      10       2  0.0074    0.85      80     2.5     2.2  660.52   0.016  0.0012   0.006    0.01     0.6   2.205       0       0     0.1    0.03   0.015   0.008  0.0016   0.001  0.0007  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    5.15   15.95      10       1    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0       0   SWITCHGRASS                
   93 DRYB      25     0.3      27      10     1.5     0.9   10.05   80.95       1       1       3    0.01    0.85      35     0.6     1.1  660.34  0.0375  0.0047  0.0149    0.15     0.6   2.205     494       0    0.11   0.045    0.03   0.025  0.0045   0.003  0.0025  0.0091  0.0076  0.0007   1.266   0.633   0.729       1    5.15   15.95       5     0.5    4.75     0.4     0.2     100   30.43   50.71       0       0    0.01     0.1       0       0       0       0   DRYBEANS                   
   94 FABN      25     0.5      21       7       4     0.7   15.01   50.95       1       1       2    0.01    0.85      25     0.7       2  660.34  0.0472   0.005  0.0132    0.25     0.6   2.205       0       0    0.81   0.046    0.03   0.023  0.0048   0.003  0.0025  0.0081  0.0067  0.0061   1.266   0.633   0.729       1    5.15   15.95       5     0.5    4.75     0.4     0.2     100   30.43   50.71       0       0    0.01     0.1       0       0       0       0   FABA_BEANS                 
   95 SOGR      12    0.15      25       8     1.7    0.35    5.05    30.7     0.1      10       4   0.007    0.85       5     0.8       2  660.14   0.017   0.001   0.006    0.08     0.6   2.205       0       0    0.11    0.03   0.016   0.008  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0       0   SIDEOATSGRAMAGR            
   96 BBGR      16    0.15      20       8     7.6       1     5.1    25.7     0.2      10       4   0.007    0.85       5       1       2  660.18   0.018   0.001   0.006    0.08     0.6   2.205       0       0    0.13    0.03   0.017    0.01  0.0021   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6     1.9    3.99       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0       0   BIG_BLUESTEM_GR            
   97 EGGR      22    0.15      25       8     4.8     0.4    5.18    25.9     0.2      10       4   0.007    0.85       5     0.8       2  660.25   0.015   0.001   0.006    0.08     0.6   2.205       0       0    0.12    0.03   0.015  0.0085  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0       0   EASTERNGAMAGRASS           
   98 JHGR      35    0.15      30      11       5     0.5   15.05   57.95       1       1       3   0.007    0.85      20       1       2   660.4   0.015  0.0028    0.01    0.08     0.6   2.205       0       0    0.14     0.3  0.0164  0.0128   0.006  0.0028   0.001       0       0       0    3.39    3.39    1.61       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     1.1   10.95       0       0    0.01     0.1       0       0       0       0   JOHNSONGRASS               
   99 GTFX      37     0.1      25      10       5     0.6   15.05   54.95       2       1       3   0.007    0.85      35       1       2   660.5   0.015  0.0091    0.01    0.05     0.6   2.205       0       0    0.13    0.03  0.0265  0.0258  0.0074  0.0037  0.0035   0.023  0.0109  0.0089    3.39    3.39    1.61       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100    30.3   70.75       0       0    0.01     0.1       0       0       0       0   GIANT_FOXTAIL              
  100 COCB      33     0.4      25      10     2.5     0.6   15.05   50.95     0.5       1       3   0.007    0.85      35       1       2  660.45   0.065  0.0091       0     0.2     0.6   2.205       0       0     0.1    0.03  0.0265  0.0258  0.0074  0.0037  0.0035       0       0       0   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     1.6    3.95       0       0    0.01     0.1       0       0       0       0   COCKLEBUR                  
  101 VELV      27    0.02      25       4     3.8     0.9   15.05   50.95       1       1       3   0.007    0.85      35    1.25       1  660.36   0.065  0.0091       0    0.01     0.6   2.205       0       0    0.13    0.03  0.0265  0.0258  0.0074  0.0037  0.0035       0       0       0   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100    2.22    5.56       0       0    0.01     0.1       0       0       0       0   VELVETLEAF                 
  102 GRFX      37    0.15      25      10     3.5     0.6   15.05   54.95       1       1       3   0.007    0.85      35     0.7       2   660.5   0.015  0.0091    0.01    0.08     0.6   2.205       0       0    0.13    0.03  0.0265  0.0258  0.0074  0.0037  0.0035   0.023  0.0109  0.0089    3.39    3.39    1.61       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100    30.3   70.75       0       0    0.01     0.1       0       0       0       0   GREEN_FOXTAIL              
  103 CEAT      35     0.1      25       6       3    0.85   15.05   54.95       2       1       4   0.007    0.85       5     0.8     1.3  660.47   0.023  0.0033       0    0.05     0.6   2.205       0       0    0.13    0.03  0.0265  0.0258  0.0074  0.0037  0.0035       0       0       0    3.39    3.39    1.61       6    5.15   15.95       8     0.5    4.75     0.4     0.2     100    30.3   70.75       0       0    0.01     0.1       0       0       0       0   CHEAT_GRASS                
  104 LBST      25    0.15      25      12       3    0.35     5.1    25.7     0.5      10       2  0.0074    0.85       6       1       2  660.29  0.0106   0.001   0.006    0.08     0.6   2.205       0       0     0.1    0.03  0.0106  0.0078  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0       0   LITTLEBLUESTEMGR           
  105 SOAT      12    0.15      25      12       4    0.35    5.05    30.7     0.1      10       2  0.0074    0.85       6     0.4     1.4 660.138  0.0114   0.001   0.006    0.08     0.6   2.205       0       0     0.1    0.03  0.0114  0.0086  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0       0   SIDEOATS                   
  106 GRMA      18    0.15      25      12       2    0.35    5.05    30.7     0.1      10       2  0.0074    0.85       6     0.3     1.4  660.21  0.0131   0.001   0.012    0.08     0.6   2.205       0       0     0.1    0.03  0.0131  0.0086  0.0018   0.001  0.0008  0.0268  0.0153  0.0115    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0       0   GRAMAGRASS                 
  107 BUFF      20    0.15      25      12       2     0.5    10.2   20.95     0.2      10       2  0.0074    0.85       6     0.2     1.4  660.23  0.0122   0.001   0.006    0.08     0.6   2.205       0       0    0.09    0.03  0.0157  0.0091  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39       6    5.01   15.95       8     0.5    4.75     0.4     0.2     100    22.5   40.71       0       0    0.01     0.1       0       0       0       0   BUFFALO_GRASS              
  108 DETR      40    0.05      30      10       5    0.99    5.05   40.95       1       1       5   0.007    0.85      80     7.5     3.5  660.41  0.0015  0.0003   0.002    0.05     0.6   6.721    1000       5    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8    5.15   15.95       8       1    4.75     0.4     0.2     100   68.99   20.35    0.05       1    0.01     0.1       0    0.05       0       0   POPLAR_TREES               
  109 LWAS      35    0.02      25      12       5    0.99   15.05   50.95       1       1       2   0.007    0.85       5       1       2   660.4  0.0127  0.0021  0.0157    0.01     0.6   0.403      20  72.765     0.1  0.0222  0.0127  0.0095  0.0037  0.0021  0.0016   0.018   0.017   0.016    3.39    3.39    3.39       6    5.01   15.95       7     0.5    4.75     0.4     0.2     100    22.5   40.71    0.06     6.9    0.01     0.1       0       0       0       0   COASTAL_BERMUDA            
  110 SRUB      40    0.05      25      10       3    0.99    5.05   40.95       1       1       5   0.007    0.85      80       1       1  660.41  0.0015  0.0003   0.002    0.05     0.6   6.721    1000       5    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8    5.15   15.95       8       1    4.75     0.4     0.2     100   68.99   20.35    0.05       1    0.01     0.1       0    0.05       0       0   POPLAR_TREES               
  111 GRAP      30    0.02      30      10       2     0.9    5.01   50.95       1       1       3   0.007    0.85     100       2       2  660.35    0.02  0.0025       0    0.01     0.6       1    1000       0     0.9    0.01   0.004   0.003  0.0014  0.0008  0.0006       0       0       0    3.39    3.39    3.39       8   15.01    23.5      10       1    4.75     0.4     0.2     100    1.25     5.9       0       0    0.01     0.1       0       0       0       0   GRAPE                      
  112 IMPE    0.01     0.4      15       0       0    0.55   15.01   50.95       1       1       3   0.013    0.85    0.01       2     2.2  660.02   0.028   0.006   0.007     0.3     0.6    4.41     190       5    0.06    0.05   0.023   0.015   0.006   0.003   0.002   0.029    0.02    0.01   1.138   0.603   0.332       4    5.15   15.95       7     0.5    4.75     0.4     0.2       0     1.1     4.9   0.052     7.7    0.01     0.1       0       0       0       0   IMPERVIOUS                 
  113 CAME      34    0.23      21       5     3.5     0.5   15.02   45.95     0.2     0.3       3  0.0078     0.9     100     0.9     0.9    0.16     0.6 10.7533 147.735       5    0.12   0.044   0.018   0.016   0.007   0.044  0.0182  0.0164  0.0073  0.0037  0.0023   0.044   0.016   0.013   1.266   0.633   0.729       1    5.05    15.1      10     0.5    4.75     0.4     0.2     100    20.2   100.9     0.1     2.5    0.01     0.1       0       0       0       0   CAMELINA                   
  114 SAFF      34    0.23      21       5     3.5     0.5   15.02   45.95     0.2     0.3       3  0.0078     0.9     100     0.9     0.9    0.16     0.6 10.7533 147.735       5    0.12   0.044   0.018   0.016   0.007   0.044  0.0182  0.0164  0.0073  0.0037  0.0023   0.044   0.016   0.013   1.266   0.633   0.729       1    5.05    15.1      10     0.5    4.75     0.4     0.2     100    20.2   100.9     0.1     2.5    0.01     0.1       0       0       0       0   SAFFLOWER                  
  115 SWCA      47     0.9      25      12       3     0.8    10.2   20.95     0.2      10       2  0.0055    0.85      80     2.5     2.2  660.54   0.016  0.0022       0     0.9     0.6       1     120       5     0.1   0.035   0.015  0.0038  0.0014   0.001  0.0007       0       0       0    3.39    3.39    3.39       6    5.15   15.95     8.5       1    4.75     0.4     0.2     100    22.5   40.71    0.05     3.9    0.01     0.1       0       0       0       0   SWITCHGRASS_ALAMO          
  116 ALMD      15    0.75      30      10       5    0.99    5.05   40.95       1       1       5   0.005    0.85      80       6     3.5  660.15  0.0015  0.0003   0.002    0.05     0.6       3       0     100    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       8     5.1    15.5       8       1    4.75     0.4     0.2     100 1000.95  100.05    0.05       1    0.01     0.1       0       0       0       0   ALMONDS                    
  117 ARTC      33     0.4      25      10     1.5     0.6   15.05   50.95     0.5       1       3   0.007    0.85      35       1       2  660.45   0.065  0.0091       0     0.2     0.6   2.205       0       0     0.1    0.03  0.0265  0.0258  0.0074  0.0037  0.0035       0       0       0   1.266   0.633   0.729       4    5.15   15.95       8     0.5    4.75     0.4     0.2     100     1.6    3.95       0       0    0.01     0.1       0       0       0       0   ARTICHOKES                 
  118 BANA      30    0.44      30      10     4.5    0.99    5.05   40.95     0.5       1       1  0.0036    0.85      80     7.5     3.5  660.31  0.0064  0.0008       0    0.01     0.6       1    1000       5    0.01    0.06   0.032   0.016   0.003   0.002   0.001       0       0       0    3.39    3.39    3.39       7    5.15   15.95       8     0.5    4.75     0.4     0.2     100 1000.95   100.1    0.05       1    0.01     0.1       0       0       0       0   BANANAS                    
  119 SBAR      35    0.54      25       0       4     0.9   15.01   45.95     0.5     0.5       2  0.0083    0.85       5     1.2     1.3  660.45   0.021  0.0017       0     0.2     0.6       1   92.83      75    0.13   0.059  0.0226  0.0131  0.0057  0.0022  0.0013       0       0       0   0.657   0.657    0.32       4    5.15   15.95       7     0.5    4.75     0.4     0.2     100     3.2    10.9     0.2     4.8    0.01     0.1       0       0       0       0   BARLEY_SPRING              
  120 WBAR      30    0.54      18       0       4     0.9    5.05   45.95       1       1       2  0.0056    0.85      90     0.9     1.3  660.39   0.025  0.0022       0     0.2     0.6       1     115      20    0.21  0.0663  0.0255  0.0148  0.0053   0.002  0.0012       0       0       0    3.39    3.39    1.61       5    5.01    15.1       6     0.5    4.75     0.4     0.2     100   125.6  250.95   0.071       6    0.01     0.1       0       0       0       0   BARLEY_WINTER              
  121 BLUE      15     0.1      20      10     1.5    0.99   10.15   50.75       1       1       3   0.007    0.85     100     1.5     1.5  660.35  0.0019  0.0004       0    0.05     0.6       1    1000       0     0.9   0.006   0.002  0.0015  0.0007  0.0004  0.0003       0       0       0    3.39    3.39    3.39       8   15.01    23.5       3    0.75    4.75     0.4     0.2     100    1.25     3.9       0       0    0.01     0.1       0       0       0       0   BLUEBERRIES                
  122 CASH      15    0.15      20       7       4    0.99   10.15   50.75     0.5       1       1  0.0071    0.85      80     3.5       2   660.2  0.0019  0.0004       0    0.05     0.6       1    1000       5    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003       0       0       0    3.39    3.39    3.39       7    5.15   15.95       3     0.5    4.75     0.4     0.2     100 1000.95   100.1    0.05       1    0.01     0.1       0       0       0       0   CASHEWS                    
  123 CHKP      25    0.45      15       1       5    0.75   15.01   50.95       2       2       2   0.007    0.85      35     1.2       2  660.34  0.0412  0.0055  0.0114    0.34     0.6   0.739      24       5    0.12  0.0515  0.0335  0.0296  0.0033  0.0019  0.0014   0.014   0.013   0.012    3.39    3.39    1.61       2    5.01    15.1      10       1    4.75     0.4     0.2     100    20.2   100.9     0.1     2.5    0.01     0.1       0       0       0       0   CHICKPEAS                  
  124 CTRT      16    0.05      20       2       5    0.15    10.5   25.99     0.5       1       1   0.007    0.85      80      20       2  660.22  0.0015  0.0003   0.002    0.05     0.6   6.721    1000       5    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39       7    3.15   15.95       3     0.5    4.75     0.4     0.2     100 1000.95   100.1    0.05       1    0.01     0.1       0       0       0       0   CITRUS_TREES               
  125 COCO      24    0.56      30       0       5    0.99    15.7   25.99     0.5       1       1  0.0019    0.85      80      10     3.5  660.16  0.0015  0.0003       0     0.6     0.6       1    1000       5    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003       0       0       0    3.39    3.39    3.39       7    5.15   15.95       8     0.5    4.75     0.4     0.2     100 1000.95   100.1    0.05       1    0.01     0.1       0       0       0       0   COCONUT                    
